Day,Month,Year,Hour,PT08.S1(CO),C6H6(GT),PT08.S5(O3),PT08.S2(NMHC),PT08.S4(NO2),AQI_Label
27,3,2004,20,1258.0,12.2,1244.0,1057.0,1633.0,3
27,3,2004,21,1148.0,8.8,1056.0,930.0,1475.0,2
27,3,2004,22,1108.0,6.8,1003.0,848.0,1421.0,2
27,3,2004,23,1231.0,8.6,1245.0,924.0,1483.0,3
28,3,2004,0,1293.0,8.9,1200.0,937.0,1464.0,3
28,3,2004,1,1274.0,8.3,1188.0,912.0,1451.0,3
28,3,2004,2,1135.0,6.3,1070.0,827.0,1395.0,2
28,3,2004,3,1151.0,8.3,1075.0,911.0,1501.0,2
28,3,2004,4,1010.0,5.1,895.0,769.0,1396.0,1
28,3,2004,5,870.0,2.6,755.0,626.0,1284.0,1
28,3,2004,6,983.0,3.6,806.0,688.0,1342.0,1
28,3,2004,7,995.0,3.6,836.0,691.0,1321.0,1
28,3,2004,8,1024.0,4.7,897.0,747.0,1382.0,1
28,3,2004,9,1163.0,7.5,1073.0,880.0,1486.0,2
28,3,2004,10,1218.0,9.0,1088.0,938.0,1501.0,2
28,3,2004,11,1210.0,9.5,1036.0,958.0,1514.0,2
28,3,2004,12,1114.0,7.7,768.0,887.0,1438.0,2
28,3,2004,13,995.0,5.7,587.0,796.0,1287.0,1
28,3,2004,14,927.0,3.8,452.0,700.0,1189.0,0
28,3,2004,15,1002.0,4.8,470.0,754.0,1260.0,1
28,3,2004,16,987.0,4.3,502.0,727.0,1244.0,1
28,3,2004,17,993.0,4.1,516.0,714.0,1238.0,1
28,3,2004,18,1012.0,4.7,555.0,746.0,1301.0,1
28,3,2004,19,1114.0,6.2,671.0,823.0,1357.0,2
28,3,2004,20,1093.0,5.5,788.0,789.0,1329.0,2
28,3,2004,21,968.0,3.3,538.0,669.0,1246.0,1
28,3,2004,22,960.0,3.2,544.0,666.0,1224.0,1
28,3,2004,23,942.0,2.9,500.0,648.0,1204.0,0
29,3,2004,0,888.0,2.2,417.0,598.0,1156.0,0
29,3,2004,1,818.0,1.3,341.0,524.0,1071.0,0
29,3,2004,2,840.0,1.1,352.0,509.0,1076.0,0
29,3,2004,3,894.0,1.3,397.0,524.0,1095.0,0
29,3,2004,4,864.0,1.2,502.0,516.0,1153.0,0
29,3,2004,5,898.0,1.7,648.0,559.0,1180.0,0
29,3,2004,6,946.0,2.9,760.0,643.0,1232.0,1
29,3,2004,7,1309.0,14.3,1183.0,1125.0,1687.0,3
29,3,2004,8,1326.0,19.7,1431.0,1289.0,1806.0,3
29,3,2004,9,966.0,5.5,705.0,786.0,1258.0,1
29,3,2004,10,975.0,5.6,637.0,793.0,1254.0,1
29,3,2004,11,988.0,5.8,658.0,803.0,1293.0,1
29,3,2004,12,971.0,5.5,546.0,786.0,1272.0,1
29,3,2004,13,1010.0,6.5,561.0,833.0,1332.0,1
29,3,2004,14,984.0,5.5,532.0,790.0,1268.0,1
29,3,2004,15,962.0,5.2,535.0,776.0,1247.0,1
29,3,2004,16,1012.0,5.8,525.0,801.0,1289.0,1
29,3,2004,17,1058.0,7.9,603.0,896.0,1358.0,1
29,3,2004,18,1173.0,10.2,802.0,985.0,1477.0,2
29,3,2004,19,1127.0,8.2,796.0,907.0,1404.0,2
29,3,2004,20,1020.0,5.7,689.0,797.0,1302.0,1
29,3,2004,21,949.0,3.8,553.0,700.0,1178.0,1
29,3,2004,22,930.0,4.0,509.0,710.0,1137.0,0
29,3,2004,23,900.0,2.8,455.0,643.0,1089.0,0
30,3,2004,0,899.0,2.6,425.0,630.0,1050.0,0
30,3,2004,1,866.0,1.8,436.0,569.0,1055.0,0
30,3,2004,2,900.0,1.7,618.0,563.0,1130.0,0
30,3,2004,3,949.0,1.4,747.0,540.0,1104.0,1
30,3,2004,4,897.0,1.3,693.0,529.0,1101.0,0
30,3,2004,5,956.0,2.3,691.0,605.0,1117.0,1
30,3,2004,6,1054.0,5.3,1013.0,779.0,1266.0,2
30,3,2004,7,1343.0,13.4,1311.0,1096.0,1587.0,3
30,3,2004,8,1584.0,23.8,1675.0,1399.0,1947.0,4
30,3,2004,9,1556.0,21.5,1689.0,1337.0,1852.0,4
30,3,2004,10,1565.0,21.0,1688.0,1324.0,1872.0,4
30,3,2004,11,1429.0,18.4,1548.0,1251.0,1754.0,4
30,3,2004,12,1419.0,18.9,1490.0,1267.0,1763.0,4
30,3,2004,13,1373.0,17.1,1354.0,1213.0,1711.0,3
30,3,2004,14,1185.0,10.4,1014.0,992.0,1448.0,2
30,3,2004,15,1122.0,8.0,831.0,897.0,1372.0,2
30,3,2004,16,1085.0,6.2,699.0,820.0,1325.0,2
30,3,2004,17,1249.0,9.7,926.0,968.0,1527.0,3
30,3,2004,18,1236.0,9.6,928.0,962.0,1532.0,3
30,3,2004,19,1334.0,11.9,1038.0,1047.0,1638.0,3
30,3,2004,20,1264.0,8.7,1035.0,928.0,1534.0,3
30,3,2004,21,1073.0,4.7,789.0,746.0,1360.0,1
30,3,2004,22,1053.0,3.8,692.0,701.0,1323.0,1
30,3,2004,23,1098.0,4.7,764.0,747.0,1360.0,2
31,3,2004,0,1029.0,3.8,639.0,702.0,1287.0,1
31,3,2004,1,973.0,2.7,541.0,631.0,1240.0,1
31,3,2004,2,972.0,2.8,678.0,639.0,1256.0,1
31,3,2004,3,832.0,1.0,381.0,496.0,1066.0,0
31,3,2004,4,851.0,0.8,343.0,477.0,1064.0,0
31,3,2004,5,909.0,1.5,436.0,545.0,1131.0,0
31,3,2004,6,1038.0,3.5,688.0,684.0,1279.0,1
31,3,2004,7,1636.0,15.6,1438.0,1168.0,1926.0,4
31,3,2004,8,1580.0,19.9,1489.0,1295.0,1957.0,4
31,3,2004,9,1262.0,8.6,1093.0,924.0,1576.0,3
31,3,2004,10,1197.0,6.5,965.0,837.0,1498.0,2
31,3,2004,11,1277.0,7.7,1004.0,886.0,1579.0,3
31,3,2004,12,1430.0,11.3,1166.0,1025.0,1772.0,4
31,3,2004,13,1242.0,9.1,991.0,944.0,1638.0,3
31,3,2004,14,1349.0,11.2,1054.0,1023.0,1748.0,3
31,3,2004,15,1390.0,13.5,1192.0,1100.0,1799.0,3
31,3,2004,16,1224.0,10.1,1055.0,980.0,1637.0,3
31,3,2004,17,1253.0,11.3,1048.0,1026.0,1681.0,3
31,3,2004,18,1312.0,11.8,1073.0,1041.0,1712.0,3
31,3,2004,19,1254.0,11.5,1068.0,1033.0,1669.0,3
31,3,2004,20,1198.0,9.3,1019.0,953.0,1588.0,2
31,3,2004,21,1060.0,5.5,833.0,787.0,1418.0,1
31,3,2004,22,1050.0,5.1,759.0,769.0,1409.0,1
31,3,2004,23,1029.0,4.8,749.0,754.0,1395.0,1
1,4,2004,0,1143.0,6.3,978.0,825.0,1477.0,2
1,4,2004,1,1044.0,5.1,944.0,770.0,1425.0,1
1,4,2004,2,1034.0,4.1,891.0,716.0,1405.0,1
1,4,2004,3,956.0,4.0,849.0,713.0,1422.0,1
1,4,2004,4,909.0,2.4,790.0,615.0,1322.0,1
1,4,2004,5,996.0,2.9,852.0,648.0,1340.0,1
1,4,2004,6,1154.0,7.4,987.0,876.0,1561.0,2
1,4,2004,7,1510.0,19.8,1435.0,1291.0,1949.0,4
1,4,2004,8,1722.0,31.9,1798.0,1595.0,2439.0,4
1,4,2004,9,1512.0,21.0,1677.0,1323.0,2001.0,4
1,4,2004,10,1258.0,11.7,1282.0,1040.0,1701.0,3
1,4,2004,11,1094.0,6.8,871.0,850.0,1489.0,2
1,4,2004,12,1129.0,7.4,759.0,875.0,1524.0,2
1,4,2004,13,1125.0,8.6,790.0,924.0,1542.0,2
1,4,2004,14,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
1,4,2004,15,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
1,4,2004,16,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
1,4,2004,17,1308.0,16.4,1187.0,1193.0,1193.0,3
1,4,2004,18,1529.0,21.2,1399.0,1331.0,2028.0,4
1,4,2004,19,1592.0,25.0,1644.0,1429.0,2089.0,4
1,4,2004,20,1536.0,20.2,1599.0,1302.0,1922.0,4
1,4,2004,21,1192.0,10.8,1223.0,1007.0,1604.0,2
1,4,2004,22,1186.0,9.9,1200.0,976.0,1570.0,2
1,4,2004,23,1203.0,8.5,1118.0,920.0,1529.0,2
2,4,2004,0,1139.0,8.0,1067.0,899.0,1514.0,2
2,4,2004,1,1072.0,5.6,1048.0,795.0,1442.0,2
2,4,2004,2,954.0,3.2,718.0,667.0,1350.0,1
2,4,2004,3,951.0,3.3,797.0,673.0,1381.0,1
2,4,2004,4,926.0,2.8,749.0,638.0,1342.0,1
2,4,2004,5,968.0,2.6,737.0,628.0,1372.0,1
2,4,2004,6,1067.0,4.3,903.0,727.0,1448.0,1
2,4,2004,7,1386.0,13.0,1159.0,1083.0,1833.0,3
2,4,2004,8,1474.0,20.3,1365.0,1306.0,2060.0,4
2,4,2004,9,1569.0,20.7,1510.0,1316.0,2054.0,4
2,4,2004,10,1375.0,15.9,1386.0,1177.0,1898.0,4
2,4,2004,11,1328.0,14.2,1368.0,1123.0,1821.0,3
2,4,2004,12,1341.0,15.9,1347.0,1176.0,1825.0,3
2,4,2004,13,1297.0,16.1,1242.0,1183.0,1773.0,3
2,4,2004,14,1303.0,14.7,1138.0,1139.0,1761.0,3
2,4,2004,15,1281.0,14.0,1080.0,1116.0,1703.0,3
2,4,2004,16,1248.0,13.6,1002.0,1103.0,1632.0,3
2,4,2004,17,1382.0,19.7,1212.0,1288.0,1799.0,3
2,4,2004,18,1491.0,23.3,1486.0,1385.0,1915.0,4
2,4,2004,19,1620.0,24.1,1567.0,1407.0,2052.0,4
2,4,2004,20,1693.0,25.4,1723.0,1439.0,2083.0,4
2,4,2004,21,1374.0,14.1,1399.0,1121.0,1685.0,3
2,4,2004,22,1287.0,10.1,1291.0,982.0,1582.0,3
2,4,2004,23,1408.0,12.1,1443.0,1052.0,1684.0,3
3,4,2004,0,1254.0,9.0,1270.0,941.0,1566.0,3
3,4,2004,1,1141.0,6.3,1110.0,827.0,1488.0,2
3,4,2004,2,1141.0,5.3,1060.0,777.0,1455.0,2
3,4,2004,3,1042.0,3.8,965.0,697.0,1410.0,1
3,4,2004,4,986.0,3.0,891.0,651.0,1380.0,1
3,4,2004,5,1005.0,3.3,905.0,673.0,1387.0,1
3,4,2004,6,1041.0,3.5,899.0,683.0,1398.0,1
3,4,2004,7,1272.0,9.5,1136.0,959.0,1660.0,3
3,4,2004,8,1436.0,15.2,1391.0,1154.0,1872.0,4
3,4,2004,9,1472.0,14.3,1460.0,1126.0,1816.0,4
3,4,2004,10,1418.0,11.2,1410.0,1023.0,1720.0,4
3,4,2004,11,1410.0,11.4,1372.0,1030.0,1743.0,4
3,4,2004,12,1438.0,13.4,1266.0,1096.0,1779.0,4
3,4,2004,13,1278.0,10.6,1014.0,1000.0,1621.0,3
3,4,2004,14,1257.0,10.8,870.0,1006.0,1573.0,3
3,4,2004,15,1331.0,11.9,905.0,1046.0,1635.0,3
3,4,2004,16,1361.0,13.5,991.0,1102.0,1704.0,3
3,4,2004,17,1398.0,15.2,1076.0,1156.0,1722.0,3
3,4,2004,18,1483.0,17.1,1249.0,1213.0,1798.0,4
3,4,2004,19,1697.0,26.7,1548.0,1471.0,2153.0,4
3,4,2004,20,1459.0,14.2,1300.0,1124.0,1823.0,4
3,4,2004,21,1268.0,8.5,1029.0,918.0,1602.0,3
3,4,2004,22,1469.0,14.3,1207.0,1128.0,1870.0,4
3,4,2004,23,1316.0,9.3,1047.0,952.0,1644.0,3
4,4,2004,0,1224.0,7.8,923.0,892.0,1580.0,3
4,4,2004,1,1215.0,6.7,862.0,843.0,1551.0,2
4,4,2004,2,1115.0,5.4,752.0,782.0,1500.0,2
4,4,2004,3,1124.0,5.6,791.0,793.0,1521.0,2
4,4,2004,4,1028.0,3.5,697.0,682.0,1448.0,1
4,4,2004,5,1010.0,3.0,664.0,650.0,1434.0,1
4,4,2004,6,1074.0,4.4,891.0,731.0,1488.0,2
4,4,2004,7,1034.0,3.5,813.0,684.0,1423.0,1
4,4,2004,8,1130.0,4.2,828.0,720.0,1461.0,2
4,4,2004,9,1275.0,8.0,1057.0,900.0,1634.0,3
4,4,2004,10,1324.0,9.0,1011.0,939.0,1658.0,3
4,4,2004,11,1268.0,8.1,932.0,902.0,1589.0,3
4,4,2004,12,1272.0,8.6,881.0,924.0,1603.0,3
4,4,2004,13,1160.0,7.1,646.0,860.0,1531.0,2
4,4,2004,14,1136.0,5.6,536.0,792.0,1476.0,2
4,4,2004,15,1296.0,10.0,746.0,977.0,1642.0,3
4,4,2004,16,1345.0,10.5,833.0,996.0,1678.0,3
4,4,2004,17,1296.0,10.1,802.0,983.0,1626.0,3
4,4,2004,18,1258.0,10.0,838.0,977.0,1636.0,3
4,4,2004,19,1420.0,13.0,1051.0,1085.0,1756.0,4
4,4,2004,20,1366.0,10.5,1041.0,997.0,1673.0,3
4,4,2004,21,1113.0,5.2,646.0,772.0,1493.0,2
4,4,2004,22,1196.0,6.9,769.0,853.0,1556.0,2
4,4,2004,23,1188.0,6.4,785.0,829.0,1540.0,2
5,4,2004,0,1102.0,4.7,613.0,750.0,1470.0,2
5,4,2004,1,969.0,2.4,430.0,611.0,1330.0,1
5,4,2004,2,983.0,2.2,485.0,600.0,1375.0,1
5,4,2004,3,876.0,1.1,467.0,505.0,1294.0,1
5,4,2004,4,884.0,0.9,436.0,489.0,1278.0,1
5,4,2004,5,1024.0,3.1,682.0,658.0,1417.0,1
5,4,2004,6,1126.0,6.2,927.0,822.0,1541.0,2
5,4,2004,7,1415.0,13.2,1192.0,1089.0,1795.0,4
5,4,2004,8,1631.0,25.8,1615.0,1449.0,2299.0,4
5,4,2004,9,1499.0,18.2,1505.0,1247.0,1972.0,4
5,4,2004,10,1461.0,14.3,1451.0,1127.0,1836.0,4
5,4,2004,11,1430.0,13.7,1409.0,1107.0,1853.0,4
5,4,2004,12,1498.0,15.7,1434.0,1171.0,1942.0,4
5,4,2004,13,1454.0,15.4,1457.0,1162.0,1915.0,4
5,4,2004,14,1402.0,12.6,1325.0,1069.0,1793.0,3
5,4,2004,15,1327.0,9.8,1120.0,971.0,1705.0,3
5,4,2004,16,1273.0,9.6,931.0,963.0,1662.0,3
5,4,2004,17,1457.0,16.3,1212.0,1190.0,1877.0,4
5,4,2004,18,1543.0,19.8,1353.0,1290.0,2011.0,4
5,4,2004,19,1499.0,18.0,1359.0,1239.0,1957.0,4
5,4,2004,20,1378.0,13.6,1273.0,1102.0,1796.0,3
5,4,2004,21,1243.0,8.7,1079.0,928.0,1622.0,3
5,4,2004,22,1196.0,7.7,973.0,885.0,1589.0,2
5,4,2004,23,1137.0,7.3,951.0,869.0,1554.0,2
6,4,2004,0,1015.0,4.1,714.0,718.0,1428.0,1
6,4,2004,1,978.0,2.7,579.0,635.0,1382.0,1
6,4,2004,2,933.0,1.5,542.0,547.0,1336.0,1
6,4,2004,3,927.0,1.9,562.0,579.0,1370.0,1
6,4,2004,4,908.0,1.8,526.0,569.0,1360.0,1
6,4,2004,5,980.0,3.4,659.0,677.0,1435.0,1
6,4,2004,6,1236.0,8.5,1012.0,920.0,1641.0,3
6,4,2004,7,1664.0,24.1,1564.0,1407.0,2198.0,4
6,4,2004,8,1757.0,33.7,1806.0,1636.0,2560.0,4
6,4,2004,9,1524.0,22.0,1604.0,1350.0,2096.0,4
6,4,2004,10,1329.0,14.1,1288.0,1119.0,1823.0,3
6,4,2004,11,1167.0,7.6,931.0,884.0,1580.0,2
6,4,2004,12,1369.0,14.5,1162.0,1132.0,1818.0,3
6,4,2004,13,1284.0,13.6,1064.0,1103.0,1704.0,3
6,4,2004,14,1221.0,11.5,913.0,1032.0,1630.0,2
6,4,2004,15,1096.0,9.2,684.0,947.0,1519.0,2
6,4,2004,16,1143.0,10.3,710.0,988.0,1590.0,2
6,4,2004,17,1251.0,14.0,923.0,1116.0,1716.0,3
6,4,2004,18,1268.0,15.0,1006.0,1148.0,1776.0,3
6,4,2004,19,1314.0,15.1,1083.0,1150.0,1784.0,3
6,4,2004,20,1315.0,14.8,1161.0,1142.0,1807.0,3
6,4,2004,21,1095.0,8.5,800.0,918.0,1527.0,2
6,4,2004,22,1027.0,5.9,647.0,808.0,1458.0,1
6,4,2004,23,1012.0,4.8,649.0,752.0,1393.0,1
7,4,2004,0,948.0,4.0,575.0,710.0,1352.0,1
7,4,2004,1,889.0,2.3,455.0,603.0,1271.0,1
7,4,2004,2,830.0,1.4,392.0,538.0,1214.0,0
7,4,2004,3,801.0,0.7,340.0,464.0,1154.0,0
7,4,2004,4,804.0,0.7,320.0,468.0,1166.0,0
7,4,2004,5,824.0,0.8,331.0,478.0,1200.0,0
7,4,2004,6,1000.0,3.6,426.0,688.0,1398.0,1
7,4,2004,7,1307.0,12.9,830.0,1082.0,1769.0,3
7,4,2004,8,1286.0,15.7,1006.0,1171.0,1821.0,3
7,4,2004,9,1150.0,8.6,820.0,925.0,1576.0,2
7,4,2004,10,1087.0,7.4,737.0,876.0,1554.0,2
7,4,2004,11,1016.0,6.6,790.0,839.0,1448.0,1
7,4,2004,12,1029.0,7.8,760.0,892.0,1474.0,2
7,4,2004,13,1109.0,9.1,767.0,943.0,1604.0,2
7,4,2004,14,997.0,6.1,626.0,817.0,1426.0,1
7,4,2004,15,1177.0,7.5,776.0,880.0,1552.0,2
7,4,2004,16,1045.0,5.9,589.0,808.0,1421.0,1
7,4,2004,17,1171.0,12.7,872.0,1073.0,1623.0,2
7,4,2004,18,1221.0,13.5,996.0,1101.0,1700.0,3
7,4,2004,19,1262.0,14.5,1033.0,1133.0,1748.0,3
7,4,2004,20,1207.0,11.0,982.0,1013.0,1632.0,2
7,4,2004,21,956.0,3.2,518.0,666.0,1282.0,1
7,4,2004,22,1020.0,4.3,631.0,727.0,1391.0,1
7,4,2004,23,1107.0,7.1,879.0,861.0,1510.0,2
8,4,2004,0,1020.0,4.8,839.0,752.0,1398.0,1
8,4,2004,1,1051.0,5.7,876.0,798.0,1455.0,1
8,4,2004,2,965.0,4.1,827.0,716.0,1383.0,1
8,4,2004,3,890.0,3.3,781.0,672.0,1338.0,1
8,4,2004,4,823.0,1.8,699.0,568.0,1263.0,1
8,4,2004,5,869.0,2.8,723.0,642.0,1288.0,1
8,4,2004,6,939.0,4.8,797.0,754.0,1384.0,1
8,4,2004,7,1274.0,13.8,1138.0,1109.0,1723.0,3
8,4,2004,8,1512.0,27.1,1605.0,1482.0,2189.0,4
8,4,2004,9,1435.0,19.1,1569.0,1271.0,1885.0,4
8,4,2004,10,1207.0,11.7,1319.0,1041.0,1620.0,3
8,4,2004,11,1223.0,12.7,1198.0,1075.0,1678.0,3
8,4,2004,12,1121.0,11.3,958.0,1026.0,1541.0,2
8,4,2004,13,1176.0,14.2,1068.0,1123.0,1609.0,2
8,4,2004,14,1144.0,13.9,1010.0,1114.0,1551.0,2
8,4,2004,15,1136.0,13.2,928.0,1089.0,1552.0,2
8,4,2004,16,1085.0,10.7,816.0,1004.0,1454.0,2
8,4,2004,17,1297.0,19.7,1216.0,1287.0,1798.0,3
8,4,2004,18,1408.0,24.0,1463.0,1404.0,1972.0,4
8,4,2004,19,1618.0,29.1,1791.0,1530.0,2167.0,4
8,4,2004,20,1319.0,15.8,1425.0,1172.0,1699.0,3
8,4,2004,21,1045.0,7.0,922.0,857.0,1410.0,1
8,4,2004,22,1058.0,6.3,971.0,824.0,1411.0,1
8,4,2004,23,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
9,4,2004,0,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
9,4,2004,1,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
9,4,2004,2,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
9,4,2004,3,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
9,4,2004,4,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
9,4,2004,5,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
9,4,2004,6,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
9,4,2004,7,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
9,4,2004,8,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
9,4,2004,9,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
9,4,2004,10,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
9,4,2004,11,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
9,4,2004,12,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
9,4,2004,13,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
9,4,2004,14,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
9,4,2004,15,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
9,4,2004,16,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
9,4,2004,17,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
9,4,2004,18,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
9,4,2004,19,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
9,4,2004,20,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
9,4,2004,21,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
9,4,2004,22,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
9,4,2004,23,1176.0,8.4,1151.0,917.0,1560.0,2
10,4,2004,0,1047.0,5.4,975.0,783.0,1449.0,1
10,4,2004,1,1116.0,6.9,1034.0,854.0,1533.0,2
10,4,2004,2,1074.0,6.4,980.0,832.0,1507.0,2
10,4,2004,3,922.0,3.6,825.0,687.0,1390.0,1
10,4,2004,4,898.0,3.3,807.0,669.0,1386.0,1
10,4,2004,5,970.0,4.0,842.0,708.0,1435.0,1
10,4,2004,6,1073.0,6.0,950.0,812.0,1500.0,2
10,4,2004,7,1081.0,8.2,1024.0,906.0,1591.0,2
10,4,2004,8,1159.0,9.9,1098.0,976.0,1663.0,2
10,4,2004,9,1112.0,8.8,1011.0,931.0,1588.0,2
10,4,2004,10,1112.0,8.4,931.0,917.0,1542.0,2
10,4,2004,11,1063.0,7.5,811.0,877.0,1481.0,2
10,4,2004,12,1032.0,7.8,756.0,892.0,1457.0,1
10,4,2004,13,936.0,6.4,607.0,829.0,1336.0,1
10,4,2004,14,883.0,5.1,498.0,766.0,1238.0,0
10,4,2004,15,942.0,6.9,540.0,852.0,1318.0,1
10,4,2004,16,943.0,6.8,544.0,850.0,1296.0,1
10,4,2004,17,1007.0,7.4,620.0,875.0,1357.0,1
10,4,2004,18,1037.0,8.7,740.0,927.0,1426.0,1
10,4,2004,19,1127.0,11.2,921.0,1022.0,1534.0,2
10,4,2004,20,1123.0,10.5,1033.0,996.0,1551.0,2
10,4,2004,21,1110.0,8.2,984.0,909.0,1487.0,2
10,4,2004,22,1247.0,11.6,1193.0,1037.0,1618.0,3
10,4,2004,23,1220.0,9.7,1219.0,967.0,1545.0,2
11,4,2004,0,1028.0,5.1,913.0,770.0,1326.0,1
11,4,2004,1,978.0,4.0,750.0,711.0,1304.0,1
11,4,2004,2,949.0,3.7,772.0,694.0,1310.0,1
11,4,2004,3,910.0,4.0,712.0,709.0,1329.0,1
11,4,2004,4,863.0,3.0,712.0,651.0,1286.0,1
11,4,2004,5,836.0,2.9,727.0,643.0,1306.0,1
11,4,2004,6,856.0,2.9,746.0,644.0,1301.0,1
11,4,2004,7,888.0,3.0,733.0,651.0,1298.0,1
11,4,2004,8,912.0,3.7,727.0,694.0,1343.0,1
11,4,2004,9,938.0,3.9,642.0,706.0,1320.0,1
11,4,2004,10,1053.0,6.2,810.0,823.0,1386.0,1
11,4,2004,11,1087.0,7.3,851.0,870.0,1412.0,2
11,4,2004,12,1153.0,9.2,911.0,945.0,1425.0,2
11,4,2004,13,894.0,4.0,611.0,710.0,1200.0,0
11,4,2004,14,797.0,2.3,368.0,606.0,1076.0,0
11,4,2004,15,854.0,3.1,369.0,658.0,1108.0,0
11,4,2004,16,892.0,3.2,394.0,665.0,1150.0,0
11,4,2004,17,935.0,3.3,415.0,672.0,1183.0,0
11,4,2004,18,989.0,4.0,469.0,709.0,1233.0,1
11,4,2004,19,1063.0,5.7,607.0,797.0,1285.0,1
11,4,2004,20,922.0,3.4,498.0,674.0,1205.0,0
11,4,2004,21,925.0,3.5,481.0,680.0,1217.0,0
11,4,2004,22,924.0,2.9,465.0,648.0,1186.0,0
11,4,2004,23,914.0,3.1,478.0,661.0,1187.0,0
12,4,2004,0,840.0,1.6,366.0,556.0,1094.0,0
12,4,2004,1,799.0,1.1,332.0,514.0,1036.0,0
12,4,2004,2,856.0,2.0,346.0,581.0,1111.0,0
12,4,2004,3,830.0,1.7,350.0,560.0,1066.0,0
12,4,2004,4,753.0,0.7,274.0,462.0,955.0,0
12,4,2004,5,785.0,0.5,263.0,448.0,1003.0,0
12,4,2004,6,835.0,0.7,314.0,472.0,1117.0,0
12,4,2004,7,865.0,0.9,367.0,494.0,1185.0,0
12,4,2004,8,922.0,1.5,432.0,541.0,1246.0,1
12,4,2004,9,975.0,2.2,536.0,598.0,1293.0,1
12,4,2004,10,1040.0,2.9,555.0,646.0,1325.0,1
12,4,2004,11,1115.0,3.9,677.0,707.0,1384.0,2
12,4,2004,12,1004.0,2.8,557.0,641.0,1305.0,1
12,4,2004,13,895.0,1.4,421.0,536.0,1229.0,0
12,4,2004,14,917.0,1.7,423.0,563.0,1257.0,1
12,4,2004,15,1025.0,3.6,519.0,689.0,1325.0,1
12,4,2004,16,1035.0,3.1,533.0,660.0,1301.0,1
12,4,2004,17,1025.0,3.5,537.0,682.0,1313.0,1
12,4,2004,18,1040.0,3.9,612.0,705.0,1324.0,1
12,4,2004,19,1070.0,5.2,697.0,776.0,1369.0,1
12,4,2004,20,964.0,3.7,573.0,692.0,1292.0,1
12,4,2004,21,904.0,2.7,489.0,635.0,1233.0,0
12,4,2004,22,913.0,2.6,474.0,626.0,1234.0,0
12,4,2004,23,914.0,2.4,455.0,610.0,1230.0,0
13,4,2004,0,893.0,2.0,433.0,587.0,1219.0,0
13,4,2004,1,844.0,1.3,376.0,532.0,1176.0,0
13,4,2004,2,837.0,1.2,360.0,518.0,1182.0,0
13,4,2004,3,868.0,1.3,384.0,530.0,1215.0,0
13,4,2004,4,825.0,0.9,363.0,489.0,1171.0,0
13,4,2004,5,956.0,3.1,525.0,656.0,1356.0,1
13,4,2004,6,1124.0,6.9,873.0,853.0,1531.0,2
13,4,2004,7,1496.0,19.1,1399.0,1272.0,2011.0,4
13,4,2004,8,1452.0,22.1,1501.0,1354.0,2057.0,4
13,4,2004,9,1172.0,11.8,1186.0,1042.0,1641.0,2
13,4,2004,10,1020.0,7.3,911.0,871.0,1426.0,1
13,4,2004,11,1044.0,8.0,919.0,900.0,1471.0,2
13,4,2004,12,1020.0,7.2,791.0,866.0,1429.0,1
