id,NMHC(GT),C6H6(GT),NOx(GT),NO2(GT),AH,Year,Month,Day,DayOfWeek,Hour,result
332,144.0,8.7,119.0,96.0,0.6597,2004.0,3.0,24.0,2.0,13,1
333,159.0,10.8,126.0,106.0,0.6697,2004.0,3.0,24.0,2.0,14,2
335,230.0,11.4,197.0,126.0,0.972,2004.0,3.0,24.0,2.0,16,2
336,320.0,13.4,195.0,130.0,0.9497,2004.0,3.0,24.0,2.0,17,2
337,263.0,12.0,156.0,111.0,0.8794,2004.0,3.0,24.0,2.0,18,2
338,556.0,20.2,247.0,134.0,0.8643,2004.0,3.0,24.0,2.0,19,2
339,458.0,14.4,190.0,136.0,0.8486,2004.0,3.0,24.0,2.0,20,2
340,214.0,9.4,169.0,125.0,0.8336,2004.0,3.0,24.0,2.0,21,2
341,97.0,5.9,118.0,108.0,0.8248,2004.0,3.0,24.0,2.0,22,1
342,79.0,4.5,81.0,87.0,0.7717,2004.0,3.0,24.0,2.0,23,1
343,81.0,4.5,80.0,89.0,0.7516,2004.0,3.0,25.0,3.0,0,1
344,52.0,2.5,42.0,58.0,0.7686,2004.0,3.0,25.0,3.0,1,0
345,38.0,1.8,38.0,54.0,0.789,2004.0,3.0,25.0,3.0,2,0
346,35.0,1.4,0.0,0.0,0.8091,2004.0,3.0,25.0,3.0,3,0
347,29.0,0.9,18.0,28.0,0.8496,2004.0,3.0,25.0,3.0,4,0
348,21.0,0.6,12.0,20.0,0.8152,2004.0,3.0,25.0,3.0,5,0
349,46.0,1.4,43.0,51.0,0.8695,2004.0,3.0,25.0,3.0,6,0
350,55.0,3.8,84.0,82.0,0.8544,2004.0,3.0,25.0,3.0,7,1
351,271.0,11.6,184.0,112.0,0.8429,2004.0,3.0,25.0,3.0,8,2
352,434.0,17.8,202.0,119.0,0.8415,2004.0,3.0,25.0,3.0,9,2
353,300.0,8.8,133.0,99.0,0.8389,2004.0,3.0,25.0,3.0,10,2
354,116.0,6.8,130.0,98.0,0.8447,2004.0,3.0,25.0,3.0,11,1
355,95.0,5.9,106.0,88.0,0.8209,2004.0,3.0,25.0,3.0,12,1
356,211.0,8.9,132.0,96.0,0.778,2004.0,3.0,25.0,3.0,13,1
357,168.0,8.2,106.0,81.0,0.7438,2004.0,3.0,25.0,3.0,14,1
358,154.0,8.6,125.0,92.0,0.7462,2004.0,3.0,25.0,3.0,15,1
359,267.0,10.1,138.0,105.0,0.7094,2004.0,3.0,25.0,3.0,16,2
360,143.0,9.4,120.0,88.0,0.7225,2004.0,3.0,25.0,3.0,17,1
361,374.0,14.6,158.0,103.0,0.6835,2004.0,3.0,25.0,3.0,18,2
362,797.0,24.6,253.0,141.0,0.7293,2004.0,3.0,25.0,3.0,19,3
363,698.0,21.6,231.0,133.0,0.7642,2004.0,3.0,25.0,3.0,20,2
364,234.0,10.3,150.0,119.0,0.7555,2004.0,3.0,25.0,3.0,21,2
365,104.0,5.7,99.0,106.0,0.714,2004.0,3.0,25.0,3.0,22,1
366,67.0,4.5,75.0,92.0,0.7276,2004.0,3.0,25.0,3.0,23,1
367,88.0,5.5,93.0,97.0,0.7323,2004.0,3.0,26.0,4.0,0,1
368,79.0,4.8,79.0,91.0,0.7425,2004.0,3.0,26.0,4.0,1,1
369,61.0,3.6,67.0,83.0,0.7398,2004.0,3.0,26.0,4.0,2,1
370,43.0,1.7,0.0,0.0,0.7455,2004.0,3.0,26.0,4.0,3,0
371,40.0,2.2,45.0,59.0,0.7459,2004.0,3.0,26.0,4.0,4,0
372,52.0,3.0,72.0,73.0,0.7655,2004.0,3.0,26.0,4.0,5,0
373,64.0,4.0,103.0,78.0,0.7711,2004.0,3.0,26.0,4.0,6,0
374,88.0,6.7,132.0,90.0,0.7375,2004.0,3.0,26.0,4.0,7,1
375,375.0,16.7,239.0,110.0,0.7214,2004.0,3.0,26.0,4.0,8,2
376,592.0,19.3,275.0,114.0,0.7544,2004.0,3.0,26.0,4.0,9,2
377,357.0,14.8,232.0,119.0,0.7407,2004.0,3.0,26.0,4.0,10,2
378,296.0,13.4,180.0,121.0,0.6729,2004.0,3.0,26.0,4.0,11,2
379,181.0,11.0,112.0,97.0,0.5976,2004.0,3.0,26.0,4.0,12,1
380,211.0,12.5,116.0,99.0,0.5741,2004.0,3.0,26.0,4.0,13,2
381,199.0,8.4,103.0,85.0,0.5683,2004.0,3.0,26.0,4.0,14,1
382,81.0,5.3,89.0,75.0,0.5922,2004.0,3.0,26.0,4.0,15,1
383,143.0,8.8,112.0,87.0,0.6292,2004.0,3.0,26.0,4.0,16,1
384,247.0,11.2,127.0,102.0,0.6982,2004.0,3.0,26.0,4.0,17,2
385,239.0,11.6,125.0,105.0,0.6403,2004.0,3.0,26.0,4.0,18,2
386,267.0,12.4,120.0,98.0,0.6046,2004.0,3.0,26.0,4.0,19,2
387,261.0,10.6,120.0,93.0,0.628,2004.0,3.0,26.0,4.0,20,2
388,97.0,6.0,99.0,91.0,0.6172,2004.0,3.0,26.0,4.0,21,1
389,66.0,4.6,79.0,85.0,0.6063,2004.0,3.0,26.0,4.0,22,1
390,60.0,4.1,66.0,74.0,0.6103,2004.0,3.0,26.0,4.0,23,1
391,77.0,5.2,94.0,87.0,0.63,2004.0,3.0,27.0,5.0,0,1
392,57.0,3.2,70.0,79.0,0.6488,2004.0,3.0,27.0,5.0,1,0
393,65.0,4.5,75.0,78.0,0.6746,2004.0,3.0,27.0,5.0,2,1
394,59.0,3.8,0.0,0.0,0.6777,2004.0,3.0,27.0,5.0,3,1
396,27.0,1.9,32.0,48.0,0.6444,2004.0,3.0,27.0,5.0,5,0
397,25.0,2.4,54.0,59.0,0.641,2004.0,3.0,27.0,5.0,6,0
398,42.0,3.3,68.0,65.0,0.6396,2004.0,3.0,27.0,5.0,7,1
399,78.0,6.7,98.0,71.0,0.65,2004.0,3.0,27.0,5.0,8,1
400,128.0,8.5,128.0,84.0,0.6654,2004.0,3.0,27.0,5.0,9,1
401,184.0,9.7,129.0,93.0,0.6313,2004.0,3.0,27.0,5.0,10,2
402,156.0,9.4,130.0,99.0,0.592,2004.0,3.0,27.0,5.0,11,2
403,176.0,9.0,111.0,93.0,0.6013,2004.0,3.0,27.0,5.0,12,1
404,232.0,10.0,106.0,96.0,0.5861,2004.0,3.0,27.0,5.0,13,2
405,305.0,12.6,137.0,114.0,0.5735,2004.0,3.0,27.0,5.0,14,2
406,150.0,7.6,113.0,101.0,0.5737,2004.0,3.0,27.0,5.0,15,1
407,188.0,11.8,122.0,108.0,0.5555,2004.0,3.0,27.0,5.0,16,2
408,221.0,11.2,137.0,117.0,0.6038,2004.0,3.0,27.0,5.0,17,2
409,219.0,12.4,165.0,125.0,0.644,2004.0,3.0,27.0,5.0,18,2
410,306.0,12.9,196.0,133.0,0.6657,2004.0,3.0,27.0,5.0,19,2
411,270.0,12.2,174.0,119.0,0.6991,2004.0,3.0,27.0,5.0,20,2
412,231.0,8.8,140.0,107.0,0.6946,2004.0,3.0,27.0,5.0,21,2
413,125.0,6.8,102.0,96.0,0.7042,2004.0,3.0,27.0,5.0,22,1
414,122.0,8.6,130.0,105.0,0.7326,2004.0,3.0,27.0,5.0,23,2
415,161.0,8.9,121.0,102.0,0.7277,2004.0,3.0,28.0,6.0,0,2
416,101.0,8.3,111.0,97.0,0.7278,2004.0,3.0,28.0,6.0,1,2
417,95.0,6.3,87.0,79.0,0.7294,2004.0,3.0,28.0,6.0,2,1
418,129.0,8.3,0.0,0.0,0.7276,2004.0,3.0,28.0,6.0,3,2
419,96.0,5.1,77.0,69.0,0.7124,2004.0,3.0,28.0,6.0,4,1
420,54.0,2.6,39.0,52.0,0.7,2004.0,3.0,28.0,6.0,5,0
421,63.0,3.6,77.0,62.0,0.699,2004.0,3.0,28.0,6.0,6,1
422,72.0,3.6,91.0,69.0,0.7043,2004.0,3.0,28.0,6.0,7,1
423,91.0,4.7,105.0,75.0,0.7035,2004.0,3.0,28.0,6.0,8,1
424,127.0,7.5,133.0,83.0,0.7242,2004.0,3.0,28.0,6.0,9,1
425,193.0,9.0,128.0,94.0,0.7018,2004.0,3.0,28.0,6.0,10,2
426,188.0,9.5,126.0,96.0,0.6887,2004.0,3.0,28.0,6.0,11,2
427,151.0,7.7,92.0,86.0,0.6607,2004.0,3.0,28.0,6.0,12,1
428,103.0,5.7,66.0,72.0,0.5768,2004.0,3.0,28.0,6.0,13,1
429,55.0,3.8,50.0,53.0,0.5319,2004.0,3.0,28.0,6.0,14,0
430,104.0,4.8,70.0,65.0,0.5594,2004.0,3.0,28.0,6.0,15,1
431,116.0,4.3,73.0,70.0,0.5848,2004.0,3.0,28.0,6.0,16,1
432,93.0,4.1,77.0,75.0,0.6048,2004.0,3.0,28.0,6.0,17,1
433,93.0,4.7,86.0,86.0,0.617,2004.0,3.0,28.0,6.0,18,1
434,155.0,6.2,93.0,94.0,0.6438,2004.0,3.0,28.0,6.0,19,1
435,115.0,5.5,105.0,103.0,0.6623,2004.0,3.0,28.0,6.0,20,1
436,75.0,3.3,67.0,81.0,0.6686,2004.0,3.0,28.0,6.0,21,1
437,65.0,3.2,63.0,80.0,0.6449,2004.0,3.0,28.0,6.0,22,1
438,57.0,2.9,63.0,77.0,0.6319,2004.0,3.0,28.0,6.0,23,1
439,40.0,2.2,46.0,58.0,0.6135,2004.0,3.0,29.0,0.0,0,0
440,27.0,1.3,21.0,31.0,0.5895,2004.0,3.0,29.0,0.0,1,0
441,23.0,1.1,22.0,38.0,0.5901,2004.0,3.0,29.0,0.0,2,0
442,28.0,1.3,0.0,0.0,0.5913,2004.0,3.0,29.0,0.0,3,0
443,21.0,1.2,39.0,59.0,0.628,2004.0,3.0,29.0,0.0,4,0
444,33.0,1.7,55.0,70.0,0.6341,2004.0,3.0,29.0,0.0,5,0
445,40.0,2.9,76.0,75.0,0.6167,2004.0,3.0,29.0,0.0,6,0
446,279.0,14.3,181.0,103.0,0.615,2004.0,3.0,29.0,0.0,7,2
447,743.0,19.7,259.0,134.0,0.5748,2004.0,3.0,29.0,0.0,8,2
448,147.0,5.5,118.0,98.0,0.5184,2004.0,3.0,29.0,0.0,9,1
449,97.0,5.6,119.0,97.0,0.5222,2004.0,3.0,29.0,0.0,10,1
450,118.0,5.8,123.0,98.0,0.5285,2004.0,3.0,29.0,0.0,11,1
451,91.0,5.5,92.0,78.0,0.5406,2004.0,3.0,29.0,0.0,12,1
452,146.0,6.5,91.0,83.0,0.5517,2004.0,3.0,29.0,0.0,13,1
453,139.0,5.5,103.0,92.0,0.5446,2004.0,3.0,29.0,0.0,14,1
454,155.0,5.2,102.0,81.0,0.5387,2004.0,3.0,29.0,0.0,15,1
455,128.0,5.8,94.0,90.0,0.5522,2004.0,3.0,29.0,0.0,16,1
456,166.0,7.9,98.0,95.0,0.5558,2004.0,3.0,29.0,0.0,17,1
457,299.0,10.2,126.0,114.0,0.568,2004.0,3.0,29.0,0.0,18,2
458,163.0,8.2,108.0,106.0,0.5839,2004.0,3.0,29.0,0.0,19,2
459,154.0,5.7,95.0,99.0,0.5733,2004.0,3.0,29.0,0.0,20,1
460,80.0,3.8,78.0,90.0,0.517,2004.0,3.0,29.0,0.0,21,1
461,58.0,4.0,61.0,82.0,0.4405,2004.0,3.0,29.0,0.0,22,1
462,55.0,2.8,55.0,74.0,0.4583,2004.0,3.0,29.0,0.0,23,0
463,33.0,2.6,57.0,76.0,0.4023,2004.0,3.0,30.0,1.0,0,0
464,33.0,1.8,41.0,66.0,0.4595,2004.0,3.0,30.0,1.0,1,0
465,32.0,1.7,46.0,73.0,0.5442,2004.0,3.0,30.0,1.0,2,0
466,25.0,1.4,0.0,0.0,0.5298,2004.0,3.0,30.0,1.0,3,0
468,26.0,2.3,52.0,71.0,0.5037,2004.0,3.0,30.0,1.0,5,0
469,86.0,5.3,111.0,98.0,0.5376,2004.0,3.0,30.0,1.0,6,1
470,294.0,13.4,191.0,115.0,0.5341,2004.0,3.0,30.0,1.0,7,2
471,664.0,23.8,244.0,130.0,0.5416,2004.0,3.0,30.0,1.0,8,2
472,695.0,21.5,283.0,150.0,0.5305,2004.0,3.0,30.0,1.0,9,2
473,735.0,21.0,320.0,159.0,0.5741,2004.0,3.0,30.0,1.0,10,2
474,649.0,18.4,249.0,146.0,0.5529,2004.0,3.0,30.0,1.0,11,2
475,586.0,18.9,219.0,138.0,0.5463,2004.0,3.0,30.0,1.0,12,2
476,546.0,17.1,200.0,128.0,0.5352,2004.0,3.0,30.0,1.0,13,2
477,245.0,10.4,138.0,97.0,0.5295,2004.0,3.0,30.0,1.0,14,2
478,178.0,8.0,118.0,91.0,0.579,2004.0,3.0,30.0,1.0,15,1
479,130.0,6.2,99.0,81.0,0.6295,2004.0,3.0,30.0,1.0,16,1
480,151.0,9.7,112.0,99.0,0.6788,2004.0,3.0,30.0,1.0,17,2
481,272.0,9.6,117.0,101.0,0.7228,2004.0,3.0,30.0,1.0,18,2
482,301.0,11.9,129.0,106.0,0.7541,2004.0,3.0,30.0,1.0,19,2
483,237.0,8.7,132.0,102.0,0.779,2004.0,3.0,30.0,1.0,20,2
484,95.0,4.7,73.0,84.0,0.7833,2004.0,3.0,30.0,1.0,21,1
485,68.0,3.8,68.0,81.0,0.7574,2004.0,3.0,30.0,1.0,22,1
486,101.0,4.7,80.0,91.0,0.7302,2004.0,3.0,30.0,1.0,23,1
487,81.0,3.8,68.0,82.0,0.685,2004.0,3.0,31.0,2.0,0,1
488,50.0,2.7,44.0,64.0,0.6814,2004.0,3.0,31.0,2.0,1,0
489,66.0,2.8,47.0,70.0,0.6834,2004.0,3.0,31.0,2.0,2,0
490,22.0,1.0,0.0,0.0,0.5823,2004.0,3.0,31.0,2.0,3,0
491,18.0,0.8,15.0,26.0,0.5928,2004.0,3.0,31.0,2.0,4,0
492,31.0,1.5,44.0,58.0,0.5947,2004.0,3.0,31.0,2.0,5,0
493,57.0,3.5,85.0,93.0,0.6291,2004.0,3.0,31.0,2.0,6,0
494,342.0,15.6,207.0,110.0,0.9129,2004.0,3.0,31.0,2.0,7,2
495,644.0,19.9,230.0,115.0,0.9256,2004.0,3.0,31.0,2.0,8,2
496,216.0,8.6,181.0,125.0,0.9384,2004.0,3.0,31.0,2.0,9,2
497,117.0,6.5,144.0,118.0,0.9582,2004.0,3.0,31.0,2.0,10,1
498,156.0,7.7,140.0,109.0,0.9924,2004.0,3.0,31.0,2.0,11,1
499,332.0,11.3,204.0,123.0,1.0442,2004.0,3.0,31.0,2.0,12,2
500,232.0,9.1,149.0,114.0,1.0411,2004.0,3.0,31.0,2.0,13,2
501,295.0,11.2,171.0,114.0,1.0746,2004.0,3.0,31.0,2.0,14,2
502,386.0,13.5,195.0,119.0,0.9974,2004.0,3.0,31.0,2.0,15,2
503,278.0,10.1,152.0,111.0,0.8997,2004.0,3.0,31.0,2.0,16,2
504,263.0,11.3,128.0,103.0,0.9087,2004.0,3.0,31.0,2.0,17,2
505,322.0,11.8,121.0,103.0,0.8881,2004.0,3.0,31.0,2.0,18,2
506,226.0,11.5,142.0,107.0,0.8581,2004.0,3.0,31.0,2.0,19,2
507,221.0,9.3,131.0,105.0,0.8446,2004.0,3.0,31.0,2.0,20,2
508,109.0,5.5,81.0,91.0,0.8315,2004.0,3.0,31.0,2.0,21,1
509,105.0,5.1,60.0,79.0,0.8224,2004.0,3.0,31.0,2.0,22,1
510,84.0,4.8,57.0,79.0,0.8164,2004.0,3.0,31.0,2.0,23,1
511,106.0,6.3,96.0,86.0,0.8593,2004.0,4.0,1.0,3.0,0,1
512,100.0,5.1,85.0,70.0,0.8652,2004.0,4.0,1.0,3.0,1,1
513,71.0,4.1,50.0,55.0,0.863,2004.0,4.0,1.0,3.0,2,1
514,72.0,4.0,0.0,0.0,0.8394,2004.0,4.0,1.0,3.0,3,0
515,44.0,2.4,57.0,49.0,0.8299,2004.0,4.0,1.0,3.0,4,0
516,45.0,2.9,64.0,50.0,0.8325,2004.0,4.0,1.0,3.0,5,0
517,134.0,7.4,153.0,67.0,0.8243,2004.0,4.0,1.0,3.0,6,1
518,505.0,19.8,342.0,94.0,0.8273,2004.0,4.0,1.0,3.0,7,2
519,1042.0,31.9,378.0,119.0,0.8455,2004.0,4.0,1.0,3.0,8,3
520,737.0,21.0,304.0,139.0,0.8892,2004.0,4.0,1.0,3.0,9,2
521,375.0,11.7,192.0,113.0,0.8693,2004.0,4.0,1.0,3.0,10,2
522,124.0,6.8,130.0,88.0,0.8743,2004.0,4.0,1.0,3.0,11,1
523,137.0,7.4,106.0,73.0,0.8797,2004.0,4.0,1.0,3.0,12,1
524,179.0,8.6,102.0,73.0,0.8771,2004.0,4.0,1.0,3.0,13,1
525,222.0,0.0,99.0,72.0,0.0,2004.0,4.0,1.0,3.0,14,1
526,197.0,0.0,108.0,81.0,0.0,2004.0,4.0,1.0,3.0,15,1
527,319.0,0.0,131.0,93.0,0.0,2004.0,4.0,1.0,3.0,16,2
528,388.0,16.4,163.0,106.0,0.7913,2004.0,4.0,1.0,3.0,17,2
529,589.0,21.2,211.0,132.0,0.8814,2004.0,4.0,1.0,3.0,18,2
530,840.0,25.0,267.0,164.0,0.8878,2004.0,4.0,1.0,3.0,19,3
531,655.0,20.2,269.0,161.0,0.8493,2004.0,4.0,1.0,3.0,20,2
532,254.0,10.8,154.0,124.0,0.8341,2004.0,4.0,1.0,3.0,21,2
533,188.0,9.9,127.0,113.0,0.8569,2004.0,4.0,1.0,3.0,22,1
534,120.0,8.5,122.0,103.0,0.8757,2004.0,4.0,1.0,3.0,23,1
535,157.0,8.0,126.0,104.0,0.8701,2004.0,4.0,2.0,4.0,0,1
536,88.0,5.6,84.0,93.0,0.8922,2004.0,4.0,2.0,4.0,1,1
537,68.0,3.2,58.0,60.0,0.9229,2004.0,4.0,2.0,4.0,2,0
538,57.0,3.3,0.0,0.0,0.8869,2004.0,4.0,2.0,4.0,3,0
540,51.0,2.6,56.0,66.0,0.9738,2004.0,4.0,2.0,4.0,5,0
541,93.0,4.3,91.0,82.0,0.9671,2004.0,4.0,2.0,4.0,6,1
542,284.0,13.0,159.0,109.0,1.0254,2004.0,4.0,2.0,4.0,7,2
543,486.0,20.3,190.0,114.0,1.0221,2004.0,4.0,2.0,4.0,8,2
544,798.0,20.7,249.0,139.0,1.0136,2004.0,4.0,2.0,4.0,9,2
545,524.0,15.9,196.0,127.0,1.0013,2004.0,4.0,2.0,4.0,10,2
546,468.0,14.2,180.0,127.0,0.9855,2004.0,4.0,2.0,4.0,11,2
547,454.0,15.9,167.0,135.0,0.9322,2004.0,4.0,2.0,4.0,12,2
548,461.0,16.1,159.0,130.0,0.9001,2004.0,4.0,2.0,4.0,13,2
549,391.0,14.7,152.0,126.0,0.9371,2004.0,4.0,2.0,4.0,14,2
550,337.0,14.0,149.0,121.0,0.9101,2004.0,4.0,2.0,4.0,15,2
551,297.0,13.6,143.0,122.0,0.8288,2004.0,4.0,2.0,4.0,16,2
552,588.0,19.7,185.0,138.0,0.7792,2004.0,4.0,2.0,4.0,17,2
553,721.0,23.3,223.0,165.0,0.9012,2004.0,4.0,2.0,4.0,18,2
554,710.0,24.1,215.0,154.0,0.9978,2004.0,4.0,2.0,4.0,19,2
555,787.0,25.4,271.0,168.0,0.9483,2004.0,4.0,2.0,4.0,20,3
556,415.0,14.1,180.0,146.0,0.9074,2004.0,4.0,2.0,4.0,21,2
557,245.0,10.1,115.0,124.0,0.9467,2004.0,4.0,2.0,4.0,22,1
558,294.0,12.1,149.0,124.0,1.01,2004.0,4.0,2.0,4.0,23,2
559,139.0,9.0,98.0,106.0,0.999,2004.0,4.0,3.0,5.0,0,1
560,98.0,6.3,73.0,88.0,0.9933,2004.0,4.0,3.0,5.0,1,1
561,88.0,5.3,69.0,83.0,0.9886,2004.0,4.0,3.0,5.0,2,1
562,66.0,3.8,0.0,0.0,0.9796,2004.0,4.0,3.0,5.0,3,0
563,57.0,3.0,60.0,74.0,0.9488,2004.0,4.0,3.0,5.0,4,0
564,57.0,3.3,56.0,64.0,0.9631,2004.0,4.0,3.0,5.0,5,0
565,60.0,3.5,73.0,69.0,0.9408,2004.0,4.0,3.0,5.0,6,0
566,200.0,9.5,159.0,91.0,0.9399,2004.0,4.0,3.0,5.0,7,1
567,451.0,15.2,203.0,96.0,0.9486,2004.0,4.0,3.0,5.0,8,2
568,422.0,14.3,211.0,106.0,0.9684,2004.0,4.0,3.0,5.0,9,2
617,424.0,14.3,236.0,124.0,1.0075,2004.0,4.0,5.0,0.0,10,2
618,339.0,13.7,228.0,121.0,1.0382,2004.0,4.0,5.0,0.0,11,2
619,445.0,15.7,206.0,114.0,1.0434,2004.0,4.0,5.0,0.0,12,2
620,535.0,15.4,188.0,114.0,1.0552,2004.0,4.0,5.0,0.0,13,2
621,278.0,12.6,158.0,106.0,1.0653,2004.0,4.0,5.0,0.0,14,2
622,256.0,9.8,124.0,89.0,1.0606,2004.0,4.0,5.0,0.0,15,2
623,245.0,9.6,98.0,82.0,1.0106,2004.0,4.0,5.0,0.0,16,1
624,458.0,16.3,160.0,111.0,1.0053,2004.0,4.0,5.0,0.0,17,2
625,710.0,19.8,194.0,132.0,1.0312,2004.0,4.0,5.0,0.0,18,2
626,678.0,18.0,174.0,121.0,1.0199,2004.0,4.0,5.0,0.0,19,2
627,436.0,13.6,157.0,116.0,1.0064,2004.0,4.0,5.0,0.0,20,2
628,178.0,8.7,109.0,100.0,1.009,2004.0,4.0,5.0,0.0,21,1
629,160.0,7.7,85.0,89.0,1.023,2004.0,4.0,5.0,0.0,22,1
630,177.0,7.3,90.0,92.0,1.0363,2004.0,4.0,5.0,0.0,23,1
631,101.0,4.1,61.0,71.0,1.0408,2004.0,4.0,6.0,1.0,0,0
632,66.0,2.7,36.0,51.0,1.0224,2004.0,4.0,6.0,1.0,1,0
633,40.0,1.5,25.0,39.0,1.0059,2004.0,4.0,6.0,1.0,2,0
634,54.0,1.9,0.0,0.0,1.0041,2004.0,4.0,6.0,1.0,3,0
635,39.0,1.8,24.0,35.0,0.9883,2004.0,4.0,6.0,1.0,4,0
636,62.0,3.4,73.0,64.0,0.9711,2004.0,4.0,6.0,1.0,5,0
637,120.0,8.5,164.0,94.0,0.9594,2004.0,4.0,6.0,1.0,6,1
638,599.0,24.1,329.0,134.0,0.9538,2004.0,4.0,6.0,1.0,7,2
639,1084.0,33.7,302.0,129.0,0.9576,2004.0,4.0,6.0,1.0,8,3
640,776.0,22.0,256.0,125.0,0.9734,2004.0,4.0,6.0,1.0,9,2
641,470.0,14.1,182.0,107.0,0.9407,2004.0,4.0,6.0,1.0,10,2
642,169.0,7.6,105.0,78.0,0.937,2004.0,4.0,6.0,1.0,11,1
643,304.0,14.5,136.0,91.0,0.8939,2004.0,4.0,6.0,1.0,12,2
644,405.0,13.6,167.0,116.0,0.8229,2004.0,4.0,6.0,1.0,13,2
645,297.0,11.5,166.0,131.0,0.7813,2004.0,4.0,6.0,1.0,14,2
646,220.0,9.2,115.0,113.0,0.7829,2004.0,4.0,6.0,1.0,15,1
647,226.0,10.3,109.0,98.0,0.7883,2004.0,4.0,6.0,1.0,16,1
648,456.0,14.0,143.0,116.0,0.8068,2004.0,4.0,6.0,1.0,17,2
649,470.0,15.0,159.0,120.0,0.8428,2004.0,4.0,6.0,1.0,18,2
650,503.0,15.1,181.0,126.0,0.8746,2004.0,4.0,6.0,1.0,19,2
651,459.0,14.8,178.0,126.0,0.8947,2004.0,4.0,6.0,1.0,20,2
652,227.0,8.5,91.0,90.0,0.8768,2004.0,4.0,6.0,1.0,21,1
653,152.0,5.9,76.0,81.0,0.8653,2004.0,4.0,6.0,1.0,22,1
654,94.0,4.8,66.0,74.0,0.8325,2004.0,4.0,6.0,1.0,23,1
655,93.0,4.0,56.0,67.0,0.8121,2004.0,4.0,7.0,2.0,0,0
656,49.0,2.3,35.0,46.0,0.792,2004.0,4.0,7.0,2.0,1,0
657,30.0,1.4,21.0,30.0,0.7827,2004.0,4.0,7.0,2.0,2,0
658,30.0,0.7,0.0,0.0,0.7718,2004.0,4.0,7.0,2.0,3,0
659,30.0,0.7,12.0,19.0,0.8063,2004.0,4.0,7.0,2.0,4,0
660,32.0,0.8,22.0,32.0,0.8617,2004.0,4.0,7.0,2.0,5,0
661,59.0,3.6,55.0,61.0,0.9443,2004.0,4.0,7.0,2.0,6,0
662,277.0,12.9,152.0,111.0,0.9431,2004.0,4.0,7.0,2.0,7,2
663,454.0,15.7,153.0,102.0,0.8817,2004.0,4.0,7.0,2.0,8,2
664,211.0,8.6,152.0,116.0,0.9519,2004.0,4.0,7.0,2.0,9,2
665,196.0,7.4,112.0,96.0,0.9675,2004.0,4.0,7.0,2.0,10,1
666,110.0,6.6,119.0,97.0,0.8294,2004.0,4.0,7.0,2.0,11,1
667,164.0,7.8,122.0,110.0,0.7922,2004.0,4.0,7.0,2.0,12,1
668,151.0,9.1,115.0,103.0,0.8679,2004.0,4.0,7.0,2.0,13,1
669,112.0,6.1,84.0,79.0,0.8433,2004.0,4.0,7.0,2.0,14,1
670,117.0,7.5,146.0,104.0,0.9953,2004.0,4.0,7.0,2.0,15,1
671,120.0,5.9,65.0,69.0,0.8819,2004.0,4.0,7.0,2.0,16,1
672,251.0,12.7,120.0,96.0,0.7598,2004.0,4.0,7.0,2.0,17,2
673,435.0,13.5,185.0,121.0,0.8089,2004.0,4.0,7.0,2.0,18,2
674,345.0,14.5,157.0,129.0,0.9514,2004.0,4.0,7.0,2.0,19,2
675,343.0,11.0,174.0,116.0,0.9087,2004.0,4.0,7.0,2.0,20,2
676,62.0,3.2,62.0,71.0,0.8702,2004.0,4.0,7.0,2.0,21,1
677,70.0,4.3,81.0,85.0,0.8796,2004.0,4.0,7.0,2.0,22,1
678,114.0,7.1,118.0,101.0,0.9088,2004.0,4.0,7.0,2.0,23,1
679,88.0,4.8,95.0,97.0,0.8799,2004.0,4.0,8.0,3.0,0,1
680,95.0,5.7,84.0,89.0,0.8825,2004.0,4.0,8.0,3.0,1,1
681,83.0,4.1,56.0,72.0,0.8672,2004.0,4.0,8.0,3.0,2,1
682,63.0,3.3,0.0,0.0,0.8437,2004.0,4.0,8.0,3.0,3,0
684,68.0,2.8,69.0,62.0,0.7798,2004.0,4.0,8.0,3.0,5,0
685,59.0,4.8,74.0,64.0,0.7609,2004.0,4.0,8.0,3.0,6,1
686,226.0,13.8,161.0,80.0,0.7627,2004.0,4.0,8.0,3.0,7,2
687,802.0,27.1,308.0,118.0,0.7859,2004.0,4.0,8.0,3.0,8,3
688,585.0,19.1,300.0,130.0,0.809,2004.0,4.0,8.0,3.0,9,2
689,324.0,11.7,189.0,113.0,0.7912,2004.0,4.0,8.0,3.0,10,2
690,308.0,12.7,164.0,112.0,0.7566,2004.0,4.0,8.0,3.0,11,2
691,238.0,11.3,122.0,96.0,0.6941,2004.0,4.0,8.0,3.0,12,2
692,301.0,14.2,166.0,125.0,0.6323,2004.0,4.0,8.0,3.0,13,2
693,294.0,13.9,181.0,128.0,0.5432,2004.0,4.0,8.0,3.0,14,2
694,353.0,13.2,127.0,101.0,0.5931,2004.0,4.0,8.0,3.0,15,2
695,209.0,10.7,106.0,95.0,0.6264,2004.0,4.0,8.0,3.0,16,1
696,538.0,19.7,192.0,138.0,0.6203,2004.0,4.0,8.0,3.0,17,2
697,808.0,24.0,241.0,154.0,0.6357,2004.0,4.0,8.0,3.0,18,2
698,974.0,29.1,326.0,171.0,0.6737,2004.0,4.0,8.0,3.0,19,3
699,544.0,15.8,232.0,136.0,0.7096,2004.0,4.0,8.0,3.0,20,2
700,138.0,7.0,92.0,93.0,0.7194,2004.0,4.0,8.0,3.0,21,1
701,92.0,6.3,95.0,99.0,0.7363,2004.0,4.0,8.0,3.0,22,1
